title,smdName,organizationName,sourceType,sourceUrl,icarUrl,keywords,language
Care of Pregnant Dairy Animal -ICAR-KVK Bidar,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=xi2Tf9xsxgA,https://krishi.icar.gov.in/video/watch/3231,Bidar,Kannada
"Panchagavya, ICAR-KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=zHVkNzKsE9s,https://krishi.icar.gov.in/video/watch/3230,Bidar,Kannada
"Preparations of Sandesh, ICAR KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=dz7JqF_KlPE,https://krishi.icar.gov.in/video/watch/3229,Bidar,Kannada
Awareness program on FARMS App instillation & its usages,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=NMxqwIjCePY,https://krishi.icar.gov.in/video/watch/3228,Bidar,English
Spiral separator for Cleaning the seeds,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=0djUUffnVCo,https://krishi.icar.gov.in/video/watch/3227,Bidar,English
Sugarcane Harvesting Machine,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Kb6nmirSIM4,https://krishi.icar.gov.in/video/watch/3226,Bidar,Kannada
"Super Napier Fodder, ICAR-KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=lBjlVj6ePn4,https://krishi.icar.gov.in/video/watch/3225,Bidar,Kannada
"Jeevamrutha, ICAR KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=koYx8F-10oY,https://krishi.icar.gov.in/video/watch/3224,Bidar,Kannada
"ICAR KVK Bidar, UAS Raichur",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=NduojV1wqME,https://krishi.icar.gov.in/video/watch/3223,Bidar,Kannada
Successful IFS Farmer:Metre Brother,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=s85OZZK4oZY,https://krishi.icar.gov.in/video/watch/3222,Bidar,Kannada
Snails management in Soybean,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ZHKL9-fCYHE,https://krishi.icar.gov.in/video/watch/3221,Bidar,Kannada
Agricultural tips to farmers - ICAR KVK BIDAR,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=dD_9FyZ-Ht8,https://krishi.icar.gov.in/video/watch/3220,Bidar,English
"Stem fly management in Soybean,  ICAR KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=L_8VbVoG4dI,https://krishi.icar.gov.in/video/watch/3219,Bidar,English
Azolla ICAR KVK Bidar,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=CW4PqsbljjY,https://krishi.icar.gov.in/video/watch/3218,Bidar,Kannada
"Preparation of Misti Doi, ICAR KVK Bidar",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=qV3EgI044Mw,https://krishi.icar.gov.in/video/watch/3217,Bidar,Kannada
Leaf Yellowing due to Heavy Rains,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=cinApv6ZSFc,https://krishi.icar.gov.in/video/watch/3216,Bidar,Kannada
Root grub Management in Ginger+KVK Bidar,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=jVwnHI5juGo,https://krishi.icar.gov.in/video/watch/3215,Bidar,Kannada
Root grub management in Ginger+ KVK Bidar+ Digvijaya TV,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ft0RjrQIN-A,https://krishi.icar.gov.in/video/watch/3214,Bidar,English
Root grub management in Ginger,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=gGF-y1aaI_0,https://krishi.icar.gov.in/video/watch/3213,Bidar,English
Points for selection of quality Mango grafts for new planting,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=5v6l9kLMljk,https://krishi.icar.gov.in/video/watch/3212,Bidar,English
Nipping in Red gram,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=MxAnGpZ7RMk,https://krishi.icar.gov.in/video/watch/3211,Bidar,English
Installation of Fruit Fly Trap in Mango Orchard,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=1cCAnbaktfo,https://krishi.icar.gov.in/video/watch/3210,Belagavi II,English
Soybean Seed Treatment - Method Demonstration,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=lgCp7Qqu2a0,https://krishi.icar.gov.in/video/watch/3209,Belagavi II,English
Method demonstrated on seed treatment in Paddy-1,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=eFbHyeGEMmk,https://krishi.icar.gov.in/video/watch/3208,Belagavi II,English
Seed Treatment,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=V78LE2Ej9hg,https://krishi.icar.gov.in/video/watch/3207,Belagavi II,English
Management practices for Pokka Boeng disease in sugarcane,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=8H8RCeiFGv4,https://krishi.icar.gov.in/video/watch/3206,Belagavi II,English
Swachhta Hi Seva Oath Taking,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=7mzlG2zTQkw,https://krishi.icar.gov.in/video/watch/3205,Belagavi II,English
Mahila Kisan Award,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=L3PO0KCVqsE,https://krishi.icar.gov.in/video/watch/3204,Belagavi II,English
Mannu Parikshe Method Demonstration,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=0VHkMi6Qy2U,https://krishi.icar.gov.in/video/watch/3203,Belagavi II,English
Importance of Soil Testing and Test Based Recommendations,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ghS7I2GWBok,https://krishi.icar.gov.in/video/watch/3202,Belagavi II,English
Management of Endo and Ectoparasites in Livestock and Vaccination Schedule,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ihGZxUnddik,https://krishi.icar.gov.in/video/watch/3201,Belagavi II,English
Agronomic practices in Soybean and Green gram,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=38-0Q2x_Bac,https://krishi.icar.gov.in/video/watch/3200,Belagavi II,English
Integrated management of whitegrub in sugarcane and other crops,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=rgEZqAJpJM8,https://krishi.icar.gov.in/video/watch/3199,Integrated management of whitegrub in sugarcane and other crops,English
Quality Seedling Production in Vegetable Crops,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=XD1DwMf5amc,https://krishi.icar.gov.in/video/watch/3198,Belagavi II,English
Soya Avare Ele tinnuva keeta nirvahane,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ej927C1PEtU,https://krishi.icar.gov.in/video/watch/3197,Belagavi II,English
Arka - Mango Special use and method of application,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=_2Y5AnMjrIU,https://krishi.icar.gov.in/video/watch/3196,Belagavi II,English
Arka Vegetable Special uses for various vegetables,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=oA9sG13691M,https://krishi.icar.gov.in/video/watch/3195,Belagavi II,English
Soya avare Dsb -21 tali parichaya,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),youtube,https://www.youtube.com/watch?v=64TypcnvJgs,https://krishi.icar.gov.in/video/watch/3194,Belagavi II,English
NICRA NRM work at NICRA village,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Rbxn_maaTR4,https://krishi.icar.gov.in/video/watch/3193,Belagavi I,English
NICRA-NRM work,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=fmbR65blwJ4,https://krishi.icar.gov.in/video/watch/3192,Belagavi I,English
Animal Husbandry - Silage Making,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=PN48psIvDBM,https://krishi.icar.gov.in/video/watch/3191,Belagavi I,English
NICRA NRM work,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=z3WM98wn0oQ,https://krishi.icar.gov.in/video/watch/3190,Belagavi I,English
Information on Sorghum crop,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=3_Wgg9BtuZU,https://krishi.icar.gov.in/video/watch/3189,Belagavi I,English
Information on Wheat crop,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=3nLLTiN9gVA,https://krishi.icar.gov.in/video/watch/3188,Belagavi I,English
Information on Redgram,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=AEGQPvGHKbM,https://krishi.icar.gov.in/video/watch/3187,Belagavi I,English
Information on Blackgram,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=PeKUsV2n_20,https://krishi.icar.gov.in/video/watch/3186,Belagavi I,English
Integrated Disease Management of Groundnut cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=MNmWuQz43ks,https://krishi.icar.gov.in/video/watch/3185,Ballari,Kannada
Success Story of Commercial production flower and fig cultivation and value addition,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=bonWkRfJL4A,https://krishi.icar.gov.in/video/watch/3184,Success Story of Commercial production flower and fig cultivation and value addition,Hindi
Improved production practice of Brinjal Cultivation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=JX-PQS_Xduo,https://krishi.icar.gov.in/video/watch/3183,Ballari,Kannada
Rearing of Male sheep for regular Income,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=5MxoS5HNJq8,https://krishi.icar.gov.in/video/watch/3182,Ballari,Kannada
Success Story of Basayya Swami – Monkey Gun,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Q6p9c7Ha5Js,https://krishi.icar.gov.in/video/watch/3181,Ballari,Kannada
Management of Eriophyid mite in Jasmine,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=9BfGeYsG5q8,https://krishi.icar.gov.in/video/watch/3180,Ballari,English
Soil testing-Methods & its importance,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=uH9PvK3IW3M,https://krishi.icar.gov.in/video/watch/3179,Ballari,English
Identification of heating in Dairy  É,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=AQH7tcX4-lQ,https://krishi.icar.gov.in/video/watch/3178,Ballari,Kannada
Feedback on Agromet Advisory Services,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=GM6BjihpDME,https://krishi.icar.gov.in/video/watch/3177,Ballari,English
Fig value addition,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=llsQ8pICUZw,https://krishi.icar.gov.in/video/watch/3176,Ballari,English
Azolla Production,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=tlFfO2WSB0M,https://krishi.icar.gov.in/video/watch/3175,Ballari,English
Bagalkot Jaggery Fest 2021,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=4z5KHVEqzBU,https://krishi.icar.gov.in/video/watch/3174,Bagalkot,English
Bee Keeping and its uses,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=mMbhgy_XUxk,https://krishi.icar.gov.in/video/watch/3173,Bagalkot,English
Seed Treatment in Soybean,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=CKWxCbvfKS0,https://krishi.icar.gov.in/video/watch/3172,Bagalkot,English
Seed Hardening,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=XERWhu1K3So,https://krishi.icar.gov.in/video/watch/3171,Bagalkot,English
Seed Gemination Test,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=aNFydXJLWps,https://krishi.icar.gov.in/video/watch/3170,Bagalkot,English
Nipping in Pigeon Pea,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=INVVOdmTkcI,https://krishi.icar.gov.in/video/watch/3169,Bagalkot,English
IPM in Sugarcane,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=Egzm_thHmpc,https://krishi.icar.gov.in/video/watch/3168,Bagalkot,English
GCAE Preparation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=KFdz3Md_KvY,https://krishi.icar.gov.in/video/watch/3167,Bagalkot,English
Coconut root feeding,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=7Ll-MvCsRno,https://krishi.icar.gov.in/video/watch/3166,Bagalkot,English
Air Layering in Pomegranate,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=PSJKjNGtLhU,https://krishi.icar.gov.in/video/watch/3165,Bagalkot,English
Production of Vermi wash and its uses,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=LRDkaM3qPGk,https://krishi.icar.gov.in/video/watch/3164,Bagalkot,English
Production of vermi compost and its uses,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=UTtNEgABwoY,https://krishi.icar.gov.in/video/watch/3163,Bagalkot,English
Use of Azolla,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=1-izyuKEKvw,https://krishi.icar.gov.in/video/watch/3162,Bagalkot,English
Soil Sampling,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=9WXw_EfU4uQ,https://krishi.icar.gov.in/video/watch/3161,Bagalkot,English
Rootgrub management in sugarcane by using Metarizium,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=s1hSgjxpeiA,https://krishi.icar.gov.in/video/watch/3160,Bagalkot,English
Use of Nipping Machine in Chickpea,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=eprCUapg5k8,https://krishi.icar.gov.in/video/watch/3159,Bagalkot,English
Vegetables seedlings preparation,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=n6ZALi5QKw4,https://krishi.icar.gov.in/video/watch/3158,Bagalkot,English
Air Layering In Guava,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=rFqqjFuAu4k,https://krishi.icar.gov.in/video/watch/3157,Bagalkot,English
Use Of Trichoderma in Plant Protection,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=e7XcD1LQTc8,https://krishi.icar.gov.in/video/watch/3156,Bagalkot,English
Integrated farming system,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=S2j0-e0ZgZo,https://krishi.icar.gov.in/video/watch/3155,Bagalkot,English
Application of Pseudomonas Fluorescens in field,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=4FReqNJ5tSk,https://krishi.icar.gov.in/video/watch/3154,Bagalkot,English
Root Grub Management in Sugarcane,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=wbtirb8_NCA,https://krishi.icar.gov.in/video/watch/3153,Bagalkot,English
Farmers Day Celebration 23 Dec 2020,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=UGSrYGlZIFI,https://krishi.icar.gov.in/video/watch/3152,Bagalkot,English
"Hydroponic preparation KVK, Bagalkot",Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=LUiknGKOzNI,https://krishi.icar.gov.in/video/watch/3151,Bagalkot,English
Use of Meghdoot mobile application,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=3vepHMN2D24,https://krishi.icar.gov.in/video/watch/3150,Bagalkot,English
Prime Minister message,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=eppFM3Z4WBo,https://krishi.icar.gov.in/video/watch/3149,Bagalkot,English
KVK-BGK Sankalp Se Siddhi Pledge,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=ErbFDWZWneo,https://krishi.icar.gov.in/video/watch/3148,Bagalkot,English
goat rearing unit at ICAR KVK Bagalkot,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=cWcCJPUG6d8,https://krishi.icar.gov.in/video/watch/3147,Bagalkot,English
Pradhan Mantri Fasal Bhima Yojana launch at KVK Bagalkot,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),youtube,https://www.youtube.com/watch?v=kkyhkXXEpQo,https://krishi.icar.gov.in/video/watch/3146,Bagalkot,English
पूसा समाचार अंक 80 Pusa Samachar Episode 80,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=aSu_G_Sf28Q,https://krishi.icar.gov.in/video/watch/3145,"Protected Cultivation, Hydroponic, Aeroponic, Vertical Farming, Disease management in Chickpea, Wilt disease management in chickpea",Hindi
পুসা সমাচার বাংলা পর্ব ২২ Pusa Samachar Bangla Episode 22,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=VUk-OdNj1Po,https://krishi.icar.gov.in/video/watch/3144,"Deficiency symptoms of micronutrient in crops,  Improved practices for strawberry cultivation",Bengali
पूसा कृषि विज्ञान मेला 2022 Pusa Krishi Vigyan Mela 2022,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=B1rHwkPEi78,https://krishi.icar.gov.in/video/watch/3143,Krishi Vigyan Mela,Hindi
पूसा समाचार अंक 79 Pusa Samachar Episode 79,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=T7owbQi_bAE,https://krishi.icar.gov.in/video/watch/3142,"Pusa Krishi Vigyan Mela 2022, Krishi Mela, Pusa Mela, Improved varieties and production technologies of Mungbean, Mung, Improved varieties and production technologies of Bhindi, Okra, Pusa Bhindi 5",Hindi
பூசா வேளாண் செய்திகள்- தொகுதி 18 Pusa Samachar Tamil Episode 18,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=Gm71gLtSZjI,https://krishi.icar.gov.in/video/watch/3141,"arrot Cultivation, Round year production of carrot, Soil Resources and it's benefits",Tamil
ಪೂಸಾ ಸಮಾಚಾರ - ಕನ್ನಡ: ಸಂಚಿಕೆ ೨೨ Pusa Samachara Kannada Episode 22,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=Yeid9fUvovk,https://krishi.icar.gov.in/video/watch/3140,"Wheat leaf and stem rust and its management, Neem tea mosquito bug management",Kannada
पूसा समाचार अंक 78 Pusa Samachar Episode 78,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=A3G_GK4st0A,https://krishi.icar.gov.in/video/watch/3139,"Wheat Disease Management, Garlic Disease management",Hindi
পুসা সমাচার বাংলা পর্ব ২১ Pusa Samachar Bangla Episode 21,Crop Science,ICAR-Indian Agricultural Research Institute,youtube,https://www.youtube.com/watch?v=7H5KnHg_Aj4,https://krishi.icar.gov.in/video/watch/3138,"Deficiency symptoms of macronutrient in crops,  Improved practices for Lac cultivation",Bengali
निर्यातक्षम द्राक्ष उत्पादनाकरीता अन्न द्रव्य व्यवस्थापन | Krishidarshan | HD | कृषीदर्शन | 16.12.21,Horticultural Science,ICAR-National Research Centre for Grapes,youtube,https://www.youtube.com/watch?v=sDBthhxoRpc,https://krishi.icar.gov.in/video/watch/3137,Grape,Marathi
द्राक्ष घडाच्या विकासात कॅनोपी आणि पाणी व्यवस्थापन | Krishidarshan | HD | कृषीदर्शन | 03.01.2022,Horticultural Science,ICAR-National Research Centre for Grapes,youtube,https://www.youtube.com/watch?v=HsUwCggTd0A,https://krishi.icar.gov.in/video/watch/3136,Grape,Marathi
मध्य भारत समाचार अंक - 17 || Madhya Bharat Samachar Part - 17,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=pGPqRYcUxzI,https://krishi.icar.gov.in/video/watch/3135,Soybean,Hindi
सोयाबीन कटाई का सही व सुरक्षित तरीका || The Right and Safe Way to Harvest Soybeans,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=NXIkprNomUU,https://krishi.icar.gov.in/video/watch/3134,"Soybean, Harvesting",Hindi
Virtual field visit to demonstration plot of ICAR-IISR INDORE (27.09.2021 Part-3),Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=V7go9gvl94c,https://krishi.icar.gov.in/video/watch/3133,"Soybean, Demonstration of soybean varieties",Hindi
सोयाबीन कि उन्नत किस्मों का लाईव प्रदर्शन (27.09.2021 Part-2),Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=QjC5G7FRgTA,https://krishi.icar.gov.in/video/watch/3132,"Soybean, Demonstration of soybean varieties",Hindi
सोयाबिन किसानो के लिए 27 सितं. से 03 अक्टू. 2021 की साप्ताहिक सलाह,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=6G-YtFP7HRc,https://krishi.icar.gov.in/video/watch/3131,Soybean,Hindi
सोयाबीन कि उन्नत किस्मों का लाईव प्रदर्शन (27.09.2021 Part-1),Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=s4Lh6nBA1Vo,https://krishi.icar.gov.in/video/watch/3130,"Soybean, Demonstration of Varieties",Hindi
मध्य भारत समाचार अंक - 16 || Madhya Bharat Samachar Part - 16,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=gj1GvZL-0XY,https://krishi.icar.gov.in/video/watch/3129,Soybean,Hindi
NRC 128: उत्तरी मैदान-पूर्वी क्षेत्र के लिए नई सोयाबीन किस्म|| NRC 128 (For NPZ & EZ) New Variety,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=bOMXcNJDUuA,https://krishi.icar.gov.in/video/watch/3128,"Soybean, NRC 128 Soybean variety",Hindi
सोयाबीन कृषको के लिये साप्ताहिक सलाह 20 से 26 सित. 2021 || Weekly Advisory 20 to 26 Sep. 2021,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=ciMJfm_aS1M,https://krishi.icar.gov.in/video/watch/3127,Soybean,Hindi
सोयाबीन कि विशिष्ट किस्में - डॉ अनीता रानी एवं डॉ विनीत कुमार || Specialty Soybean Varieties,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=ihZF37FH-Nw,https://krishi.icar.gov.in/video/watch/3126,"Soybean, Special Soybean varieties",Hindi
सोयाबीन की साप्ताहिक सलाह 13 से 19 सितंबर 2021 || Soybean's Weekly Advisory 13 to 19 Sep. 2021,Crop Science,ICAR-Indian Institute of Soybean Research,youtube,https://www.youtube.com/watch?v=SgcG8PZJUO4,https://krishi.icar.gov.in/video/watch/3125,Soybean,Hindi
